latitude  longitude
42.697875 -72.136748
42.697900 -72.136958
42.697923 -72.137166
42.697948 -72.137373
42.697996 -72.137790
42.698019 -72.137997
42.698043 -72.138205
42.698091 -72.138620
42.698115 -72.138827
42.698138 -72.139036
42.698163 -72.139242
42.698211 -72.139659
42.698234 -72.139867
42.698259 -72.140074
42.698283 -72.140282
42.698332 -72.140701
42.698355 -72.140911
42.698380 -72.141119
42.698403 -72.141330
42.698243 -72.141363
42.698219 -72.141154
42.698196 -72.140945
42.698171 -72.140734
42.698149 -72.140526
42.698124 -72.140316
42.698101 -72.140107
42.698055 -72.139687
42.698033 -72.139477
42.698009 -72.139267
42.697986 -72.139058
42.697938 -72.138640
42.697891 -72.138224
42.697867 -72.138016
42.697842 -72.137808
42.697818 -72.137601
42.697793 -72.137393
42.697769 -72.137184
42.697744 -72.136977
42.697697 -72.136556
42.697672 -72.136348
42.697648 -72.136140
42.697623 -72.135931
42.697600 -72.135722
42.697575 -72.135512
42.697551 -72.135303
42.697528 -72.135094
42.697504 -72.134884
42.697481 -72.134676
42.697456 -72.134465
42.697433 -72.134257
42.697409 -72.134049
42.697361 -72.133631
42.697338 -72.133422
42.697315 -72.133212
42.697291 -72.133004
42.697268 -72.132795
42.697243 -72.132587
42.697220 -72.132378
42.697195 -72.132169
42.697172 -72.131959
42.697148 -72.131751
42.697124 -72.131542
42.697101 -72.131334
42.697076 -72.131125
42.697029 -72.130707
42.697006 -72.130499
42.696981 -72.130290
42.696935 -72.129872
42.696909 -72.129661
42.696886 -72.129451
42.696861 -72.129241
42.696837 -72.129031
42.696812 -72.128821
42.696788 -72.128611
42.696764 -72.128398
42.696738 -72.128186
42.696714 -72.127974
42.696689 -72.127764
42.696664 -72.127552
42.696639 -72.127341
42.696615 -72.127128
42.696591 -72.126916
42.696566 -72.126705
42.696542 -72.126492
42.696516 -72.126279
42.696492 -72.126067
42.696467 -72.125853
42.696443 -72.125639
42.696418 -72.125428
42.696394 -72.125215
42.696344 -72.124787
42.696295 -72.124362
42.696271 -72.124149
42.696245 -72.123938
42.696084 -72.123974
42.696133 -72.124396
42.696158 -72.124608
42.696183 -72.124818
42.696207 -72.125032
42.696233 -72.125244
42.696259 -72.125456
42.696283 -72.125667
42.696334 -72.126093
42.696360 -72.126306
42.696385 -72.126518
42.696411 -72.126728
42.696435 -72.126939
42.696487 -72.127364
42.696511 -72.127574
42.696536 -72.127785
42.696560 -72.127995
42.696586 -72.128206
42.696610 -72.128417
42.696635 -72.128628
42.696660 -72.128838
42.696684 -72.129046
42.696733 -72.129464
42.696759 -72.129672
42.696783 -72.129883
42.696832 -72.130296
42.696856 -72.130503
42.696882 -72.130711
42.696905 -72.130920
42.696930 -72.131127
42.696977 -72.131541
42.697000 -72.131748
42.697025 -72.131956
42.697049 -72.132166
42.697073 -72.132374
42.697097 -72.132582
42.697120 -72.132790
42.697144 -72.132998
42.697217 -72.133624
42.697289 -72.134248
42.697313 -72.134456
42.697337 -72.134666
42.697362 -72.134874
42.697386 -72.135083
42.697411 -72.135291
42.697436 -72.135500
42.697460 -72.135710
42.697484 -72.135919
42.697508 -72.136128
42.697532 -72.136335
42.697556 -72.136543
42.697606 -72.136962
42.697629 -72.137169
42.697654 -72.137377
42.697677 -72.137584
42.697702 -72.137789
42.697726 -72.137994
42.697751 -72.138202
42.697848 -72.139027
42.697872 -72.139235
42.697896 -72.139444
42.697920 -72.139650
42.697944 -72.139858
42.697968 -72.140066
42.698015 -72.140484
42.698039 -72.140694
42.698062 -72.140902
42.698086 -72.141110
42.697948 -72.141352
42.697923 -72.141143
42.697900 -72.140933
42.697875 -72.140724
42.697852 -72.140515
42.697828 -72.140304
42.697805 -72.140094
42.697782 -72.139886
42.697758 -72.139678
42.697736 -72.139472
42.697711 -72.139262
42.697689 -72.139054
42.697665 -72.138844
42.697642 -72.138635
42.697618 -72.138428
42.697594 -72.138221
42.697571 -72.138013
42.697546 -72.137806
42.697499 -72.137389
42.697476 -72.137179
42.697451 -72.136972
42.697428 -72.136762
42.697405 -72.136552
42.697380 -72.136343
42.697357 -72.136134
42.697333 -72.135925
42.697310 -72.135717
42.697286 -72.135507
42.697263 -72.135297
42.697240 -72.135088
42.697216 -72.134878
42.697193 -72.134668
42.697168 -72.134457
42.697120 -72.134037
42.697097 -72.133827
42.697072 -72.133617
42.697048 -72.133408
42.697025 -72.133197
42.696999 -72.132987
42.696976 -72.132778
42.696951 -72.132570
42.696928 -72.132362
42.696903 -72.132154
42.696879 -72.131944
42.696855 -72.131736
42.696831 -72.131528
42.696808 -72.131320
42.696784 -72.131112
42.696761 -72.130904
42.696713 -72.130486
42.696665 -72.130067
42.696642 -72.129858
42.696617 -72.129647
42.696594 -72.129438
42.696568 -72.129228
42.696545 -72.129018
42.696496 -72.128598
42.696472 -72.128385
42.696447 -72.128176
42.696423 -72.127965
42.696398 -72.127754
42.696374 -72.127542
42.696350 -72.127331
42.696325 -72.127116
42.696301 -72.126903
42.696276 -72.126691
42.696253 -72.126478
42.696227 -72.126263
42.696203 -72.126051
42.696178 -72.125836
42.696154 -72.125623
42.696081 -72.124987
42.696056 -72.124772
42.696032 -72.124561
42.696006 -72.124349
42.695982 -72.124135
42.695820 -72.124168
42.695846 -72.124380
42.695870 -72.124592
42.695895 -72.124802
42.695919 -72.125014
42.695945 -72.125225
42.695971 -72.125436
42.695996 -72.125650
42.696045 -72.126074
42.696071 -72.126286
42.696095 -72.126497
42.696120 -72.126709
42.696144 -72.126919
42.696169 -72.127130
42.696195 -72.127344
42.696218 -72.127554
42.696243 -72.127766
42.696267 -72.127976
42.696292 -72.128187
42.696315 -72.128395
42.696365 -72.128814
42.696414 -72.129231
42.696438 -72.129440
42.696463 -72.129648
42.696487 -72.129857
42.696513 -72.130065
42.696538 -72.130273
42.696563 -72.130483
42.696588 -72.130691
42.696661 -72.131315
42.696687 -72.131523
42.696710 -72.131731
42.696735 -72.131938
42.696760 -72.132146
42.696783 -72.132352
42.696808 -72.132558
42.696832 -72.132765
42.696904 -72.133388
42.696929 -72.133595
42.696952 -72.133802
42.696976 -72.134010
42.696999 -72.134218
42.697024 -72.134427
42.697094 -72.135054
42.697118 -72.135264
42.697142 -72.135472
42.697165 -72.135681
42.697190 -72.135887
42.697213 -72.136095
42.697237 -72.136302
42.697260 -72.136509
42.697284 -72.136717
42.697404 -72.137755
42.697427 -72.137962
42.697452 -72.138171
42.697477 -72.138377
42.697500 -72.138584
42.697549 -72.139003
42.697598 -72.139421
42.697623 -72.139627
42.697647 -72.139834
42.697697 -72.140249
42.697746 -72.140668
42.697769 -72.140876
42.697794 -72.141085
42.697817 -72.141294
42.697657 -72.141327
42.697633 -72.141118
42.697610 -72.140907
42.697562 -72.140486
42.697537 -72.140275
42.697514 -72.140064
42.697491 -72.139855
42.697466 -72.139647
42.697395 -72.139016
42.697371 -72.138806
42.697348 -72.138598
42.697323 -72.138390
42.697300 -72.138183
42.697276 -72.137974
42.697252 -72.137768
42.697228 -72.137561
42.697204 -72.137354
42.697180 -72.137145
42.697131 -72.136726
42.697108 -72.136518
42.697083 -72.136310
42.697059 -72.136102
42.697035 -72.135893
42.697011 -72.135685
42.696986 -72.135475
42.696963 -72.135265
42.696916 -72.134846
42.696893 -72.134637
42.696869 -72.134426
42.696846 -72.134217
42.696822 -72.134008
42.696799 -72.133799
42.696730 -72.133170
42.696706 -72.132961
42.696683 -72.132752
42.696658 -72.132543
42.696635 -72.132333
42.696611 -72.132124
42.696588 -72.131912
42.696565 -72.131702
42.696540 -72.131494
42.696517 -72.131285
42.696492 -72.131077
42.696469 -72.130867
42.696420 -72.130449
42.696372 -72.130033
42.696348 -72.129825
42.696323 -72.129615
42.696275 -72.129197
42.696251 -72.128988
42.696226 -72.128779
42.696202 -72.128568
42.696178 -72.128355
42.696152 -72.128144
42.696128 -72.127933
42.696102 -72.127721
42.696078 -72.127510
42.696052 -72.127299
42.695977 -72.126661
42.695953 -72.126448
42.695928 -72.126238
42.695905 -72.126026
42.695879 -72.125810
42.695854 -72.125595
42.695829 -72.125381
42.695806 -72.125170
42.695782 -72.124956
42.695757 -72.124741
42.695734 -72.124527
42.695710 -72.124315
42.695686 -72.124101
42.695661 -72.123888
42.695500 -72.123923
42.695525 -72.124134
42.695550 -72.124345
42.695575 -72.124558
42.695600 -72.124769
42.695651 -72.125198
42.695676 -72.125409
42.695701 -72.125626
42.695726 -72.125836
42.695751 -72.126052
42.695777 -72.126262
42.695801 -72.126473
42.695850 -72.126896
42.695875 -72.127107
42.695900 -72.127318
42.695924 -72.127528
42.695949 -72.127739
42.695973 -72.127950
42.695997 -72.128160
42.696020 -72.128370
42.696044 -72.128582
42.696092 -72.129003
42.696116 -72.129212
42.696139 -72.129421
42.696163 -72.129630
42.696187 -72.129840
42.696211 -72.130049
42.696236 -72.130257
42.696260 -72.130464
42.696284 -72.130671
42.696358 -72.131295
42.696383 -72.131502
42.696432 -72.131917
42.696457 -72.132125
42.696481 -72.132333
42.696506 -72.132542
42.696529 -72.132751
42.696554 -72.132958
42.696602 -72.133375
42.696627 -72.133583
42.696651 -72.133791
42.696676 -72.133999
42.696699 -72.134207
42.696724 -72.134415
42.696748 -72.134625
42.696796 -72.135040
42.696821 -72.135249
42.696845 -72.135457
42.696869 -72.135666
42.696893 -72.135873
42.696916 -72.136082
42.696940 -72.136291
42.696963 -72.136499
42.696987 -72.136707
42.697011 -72.136918
42.697034 -72.137127
42.697057 -72.137334
42.697080 -72.137544
42.697104 -72.137751
42.697127 -72.137957
42.697151 -72.138165
42.697175 -72.138371
42.697198 -72.138581
42.697223 -72.138788
42.697246 -72.138996
42.697270 -72.139206
42.697294 -72.139414
42.697319 -72.139622
42.697343 -72.139831
42.697368 -72.140040
42.697392 -72.140249
42.697415 -72.140459
42.697440 -72.140667
42.697463 -72.140877
42.697488 -72.141087
42.697351 -72.141329
42.697327 -72.141119
42.697304 -72.140908
42.697279 -72.140695
42.697257 -72.140485
42.697233 -72.140273
42.697210 -72.140063
42.697187 -72.139852
42.697141 -72.139434
42.697117 -72.139225
42.696999 -72.138181
42.696975 -72.137973
42.696950 -72.137767
42.696927 -72.137559
42.696878 -72.137143
42.696854 -72.136935
42.696830 -72.136726
42.696806 -72.136519
42.696758 -72.136102
42.696733 -72.135894
42.696710 -72.135688
42.696686 -72.135479
42.696662 -72.135272
42.696639 -72.135064
42.696615 -72.134855
42.696592 -72.134646
42.696567 -72.134437
42.696544 -72.134228
42.696520 -72.134019
42.696472 -72.133601
42.696448 -72.133392
42.696400 -72.132972
42.696329 -72.132344
42.696305 -72.132136
42.696234 -72.131508
42.696187 -72.131090
42.696165 -72.130881
42.696071 -72.130043
42.696048 -72.129833
42.696024 -72.129622
42.696000 -72.129413
42.695976 -72.129204
42.695952 -72.128995
42.695927 -72.128785
42.695903 -72.128575
42.695879 -72.128363
42.695854 -72.128153
42.695830 -72.127945
42.695804 -72.127734
42.695780 -72.127524
42.695731 -72.127101
42.695707 -72.126890
42.695682 -72.126679
42.695657 -72.126466
42.695632 -72.126253
42.695608 -72.126041
42.695558 -72.125616
42.695509 -72.125189
42.695459 -72.124762
42.695435 -72.124550
42.695410 -72.124338
42.695385 -72.124126
42.695360 -72.123912
42.695224 -72.124160
42.695249 -72.124372
42.695274 -72.124585
42.695299 -72.124794
42.695350 -72.125218
42.695375 -72.125428
42.695401 -72.125641
42.695427 -72.125852
42.695451 -72.126064
42.695476 -72.126274
42.695502 -72.126489
42.695552 -72.126911
42.695577 -72.127122
42.695602 -72.127334
42.695626 -72.127546
42.695651 -72.127756
42.695699 -72.128177
42.695723 -72.128388
42.695772 -72.128810
42.695796 -72.129020
42.695821 -72.129229
42.695844 -72.129437
42.695869 -72.129646
42.695892 -72.129856
42.695917 -72.130064
42.695942 -72.130272
42.695966 -72.130480
42.696014 -72.130899
42.696062 -72.131315
42.696087 -72.131523
42.696110 -72.131731
42.696160 -72.132148
42.696184 -72.132355
42.696208 -72.132562
42.696232 -72.132769
42.696257 -72.132976
42.696280 -72.133184
42.696305 -72.133393
42.696353 -72.133809
42.696378 -72.134016
42.696401 -72.134224
42.696426 -72.134433
42.696450 -72.134644
42.696474 -72.134853
42.696497 -72.135062
42.696521 -72.135271
42.696545 -72.135479
42.696569 -72.135688
42.696593 -72.135896
42.696616 -72.136103
42.696641 -72.136312
42.696664 -72.136519
42.696689 -72.136726
42.696738 -72.137142
42.696786 -72.137558
42.696811 -72.137764
42.696835 -72.137971
42.696860 -72.138179
42.696884 -72.138387
42.697026 -72.139641
42.697048 -72.139849
42.697073 -72.140057
42.697097 -72.140266
42.697145 -72.140685
42.697010 -72.140929
42.696986 -72.140718
42.696963 -72.140507
42.696938 -72.140297
42.696915 -72.140089
42.696892 -72.139880
42.696704 -72.138205
42.696681 -72.137996
42.696656 -72.137789
42.696634 -72.137581
42.696610 -72.137375
42.696587 -72.137166
42.696563 -72.136958
42.696471 -72.136122
42.696447 -72.135914
42.696424 -72.135706
42.696399 -72.135497
42.696376 -72.135287
42.696353 -72.135077
42.696329 -72.134869
42.696306 -72.134660
42.696281 -72.134451
42.696258 -72.134242
42.696233 -72.134034
42.696210 -72.133825
42.696186 -72.133618
42.696162 -72.133410
42.696139 -72.133201
42.696114 -72.132994
42.696091 -72.132786
42.696067 -72.132578
42.696044 -72.132369
42.696019 -72.132161
42.695996 -72.131951
42.695973 -72.131742
42.695948 -72.131533
42.695925 -72.131324
42.695901 -72.131115
42.695878 -72.130906
42.695830 -72.130485
42.695782 -72.130067
42.695758 -72.129858
42.695734 -72.129648
42.695710 -72.129439
42.695686 -72.129229
42.695663 -72.129019
42.695638 -72.128809
42.695592 -72.128388
42.695567 -72.128178
42.695544 -72.127966
42.695519 -72.127754
42.695497 -72.127544
42.695449 -72.127121
42.695400 -72.126698
42.695376 -72.126486
42.695351 -72.126274
42.695327 -72.126063
42.695277 -72.125639
42.695252 -72.125426
42.695228 -72.125215
42.695203 -72.125001
42.695178 -72.124789
42.695155 -72.124579
42.695129 -72.124365
42.695106 -72.124152
42.695081 -72.123939
42.694920 -72.123974
42.694944 -72.124186
42.694970 -72.124397
42.694994 -72.124609
42.695019 -72.124819
42.695043 -72.125033
42.695068 -72.125244
42.695117 -72.125670
42.695142 -72.125882
42.695167 -72.126097
42.695192 -72.126308
42.695216 -72.126520
42.695242 -72.126734
42.695265 -72.126945
42.695316 -72.127368
42.695340 -72.127577
42.695390 -72.127995
42.695415 -72.128204
42.695439 -72.128414
42.695465 -72.128625
42.695490 -72.128834
42.695514 -72.129043
42.695540 -72.129253
42.695564 -72.129463
42.695589 -72.129672
42.695613 -72.129883
42.695637 -72.130091
42.695662 -72.130299
42.695686 -72.130508
42.695711 -72.130716
42.695735 -72.130926
42.695759 -72.131133
42.695782 -72.131341
42.695807 -72.131549
42.695830 -72.131757
42.695854 -72.131965
42.695879 -72.132174
42.695902 -72.132382
42.695927 -72.132590
42.695950 -72.132799
42.695974 -72.133007
42.695997 -72.133216
42.696021 -72.133425
42.696046 -72.133633
42.696069 -72.133842
42.696094 -72.134051
42.696117 -72.134259
42.696141 -72.134468
42.696165 -72.134678
42.696189 -72.134885
42.696212 -72.135093
42.696236 -72.135301
42.696260 -72.135509
42.696284 -72.135719
42.696308 -72.135927
42.696330 -72.136134
42.696355 -72.136342
42.696402 -72.136759
42.696427 -72.136969
42.696450 -72.137178
42.696523 -72.137800
42.696547 -72.138006
42.696572 -72.138215
42.696836 -72.140510
42.696861 -72.140718
42.696700 -72.140752
42.696677 -72.140541
42.696652 -72.140329
42.696415 -72.138244
42.696367 -72.137827
42.696344 -72.137620
42.696297 -72.137203
42.696272 -72.136993
42.696249 -72.136783
42.696226 -72.136573
42.696202 -72.136365
42.696179 -72.136156
42.696155 -72.135948
42.696132 -72.135739
42.696108 -72.135529
42.696086 -72.135322
42.696063 -72.135114
42.696039 -72.134906
42.696016 -72.134697
42.695992 -72.134487
42.695970 -72.134278
42.695946 -72.134070
42.695924 -72.133862
42.695900 -72.133654
42.695877 -72.133445
42.695854 -72.133234
42.695830 -72.133025
42.695807 -72.132816
42.695784 -72.132608
42.695760 -72.132400
42.695712 -72.131982
42.695689 -72.131773
42.695664 -72.131565
42.695640 -72.131357
42.695616 -72.131149
42.695593 -72.130941
42.695568 -72.130731
42.695544 -72.130523
42.695520 -72.130314
42.695496 -72.130105
42.695473 -72.129896
42.695448 -72.129684
42.695425 -72.129474
42.695401 -72.129264
42.695378 -72.129054
42.695353 -72.128844
42.695330 -72.128634
42.695306 -72.128421
42.695259 -72.128000
42.695234 -72.127790
42.695211 -72.127581
42.695186 -72.127372
42.695138 -72.126947
42.695113 -72.126735
42.695089 -72.126522
42.695063 -72.126310
42.695014 -72.125884
42.694990 -72.125673
42.694965 -72.125460
42.694940 -72.125247
42.694891 -72.124822
42.694868 -72.124611
42.694843 -72.124398
42.694819 -72.124186
42.694633 -72.124010
42.694658 -72.124225
42.694683 -72.124436
42.694708 -72.124649
42.694733 -72.124861
42.694757 -72.125075
42.694808 -72.125501
42.694832 -72.125713
42.694858 -72.125924
42.694882 -72.126137
42.694908 -72.126347
42.694982 -72.126985
42.695007 -72.127194
42.695033 -72.127405
42.695056 -72.127614
42.695081 -72.127824
42.695129 -72.128240
42.695153 -72.128450
42.695203 -72.128870
42.695274 -72.129496
42.695298 -72.129704
42.695322 -72.129914
42.695346 -72.130122
42.695371 -72.130332
42.695394 -72.130541
42.695441 -72.130959
42.695466 -72.131169
42.695489 -72.131378
42.695537 -72.131796
42.695562 -72.132004
42.695587 -72.132214
42.695634 -72.132630
42.695657 -72.132838
42.695705 -72.133252
42.695730 -72.133461
42.695754 -72.133669
42.695777 -72.133877
42.695801 -72.134085
42.695824 -72.134293
42.695871 -72.134710
42.695895 -72.134920
42.695919 -72.135129
42.695943 -72.135336
42.695967 -72.135544
42.695990 -72.135754
42.696015 -72.135963
42.696039 -72.136171
42.696064 -72.136379
42.696087 -72.136588
42.696111 -72.136796
42.696136 -72.137005
42.696159 -72.137213
42.696184 -72.137421
42.696231 -72.137836
42.696254 -72.138042
42.696325 -72.138665
42.696473 -72.141416
42.696449 -72.141205
42.696379 -72.140579
42.696354 -72.140369
42.696190 -72.138908
42.696167 -72.138699
42.696074 -72.137865
42.696051 -72.137657
42.696027 -72.137448
42.695980 -72.137032
42.695957 -72.136822
42.695934 -72.136614
42.695909 -72.136405
42.695886 -72.136197
42.695861 -72.135988
42.695838 -72.135779
42.695813 -72.135570
42.695789 -72.135360
42.695766 -72.135151
42.695741 -72.134942
42.695718 -72.134733
42.695671 -72.134315
42.695647 -72.134106
42.695624 -72.133897
42.695600 -72.133689
42.695577 -72.133481
42.695554 -72.133271
42.695507 -72.132857
42.695483 -72.132650
42.695459 -72.132442
42.695435 -72.132234
42.695411 -72.132025
42.695388 -72.131817
42.695339 -72.131400
42.695314 -72.131191
42.695266 -72.130772
42.695243 -72.130564
42.695219 -72.130355
42.695172 -72.129937
42.695125 -72.129518
42.695053 -72.128893
42.695030 -72.128684
42.694982 -72.128262
